animal_id,last_weight,last_weight_date
4802,68.0,2019-02-20 09:39:42.905
4803,72.8,2019-02-20 10:33:19.684
4804,60.0,2019-07-24 05:23:17.192
4805,113.0,2020-12-04 09:57:29.55
4806,56.2,2019-02-20 10:37:01.367
4807,"",
4808,"",
4809,66.4,2019-02-20 09:58:08.372
4810,"",
4811,82.0,2019-07-24 05:10:41.995
4812,79.8,2019-07-24 05:00:04.777
4813,53.6,2019-02-20 09:31:53.801
4814,60.6,2019-02-20 10:14:41.776
4815,73.4,2019-07-24 05:15:04.046
4816,66.8,2019-02-20 10:39:18.195
4817,"",
4818,65.2,2019-07-24 04:51:42.697
4819,"",
4820,60.2,2019-02-20 10:16:50.751
4821,74.6,2019-02-20 10:59:40.986
4822,64.0,2019-02-20 10:05:12.359
4823,103.0,2019-11-10 09:13:50.475
4824,"",
4825,"",
4826,"",
4827,44.6,2019-02-20 11:02:26.061
4828,79.8,2019-02-20 10:02:07.117
4829,95.0,2019-11-10 08:31:16.021
4830,"",
4831,"",
4832,47.2,2019-02-20 10:44:54.516
4833,76.0,2019-07-24 05:33:12.542
4834,"",
4835,50.2,2019-02-20 10:11:40.516
4836,71.8,2019-02-20 09:57:34.352
4837,"",
4838,0.0,
4839,70.0,2019-02-20 10:42:28.352
4840,127.0,2023-08-09 08:57:39.419
4841,"",
4842,"",
4843,"",
4844,95.6,2019-11-10 10:34:46.763
4845,67.0,2019-02-20 10:37:31.302
4846,63.0,2019-07-24 05:04:45.111
4847,113.0,2023-08-09 12:12:33.333
4848,"",
4849,95.2,2019-11-10 10:36:27.103
4850,57.4,2019-02-20 09:38:10.241
4851,"",
4852,"",
4853,"",
4854,"",
4855,78.8,2019-07-24 05:16:53.545
4856,62.4,2019-02-20 10:41:00.087
4857,84.6,2019-07-24 04:57:53.943
4858,76.0,2019-07-24 04:45:23.134
4859,"",
4860,"",
4861,58,2018-12-05 08:37:29.779
4862,"",
4863,92.5,2022-05-30 11:52:04.1
4864,"",
4865,79.8,2019-02-20 10:55:10.512
4866,61.0,2019-02-20 09:50:29.178
4867,87.2,2019-07-24 05:00:47.663
4868,"",
4869,"",
4870,79.6,2019-02-20 10:08:39.978
4871,105.0,2023-08-09 12:32:20.371
4872,"",
4873,81.2,2019-02-20 10:58:44.02
4874,56.2,2019-07-20 07:36:50.411
4875,67.2,2019-07-24 05:10:49.071
4876,62.2,2019-02-20 10:41:33.084
4877,63.6,2019-07-24 05:17:19.325
4878,121.0,2023-08-09 10:41:42.901
4879,66.4,2019-02-20 10:40:48.679
4880,70.8,2019-07-24 05:07:18.977
4881,71.2,2019-02-20 09:44:54.002
4882,72.4,2019-07-24 04:49:44.131
4883,85.6,2019-02-20 09:46:17.458
4884,80.0,2019-07-24 04:56:12.768
4885,94.6,2019-11-10 09:58:52.395
4886,84.8,2019-11-10 08:59:07.685
4887,59.0,2019-07-24 04:52:12.391
4888,70.6,2019-07-24 05:32:03.96
4889,"",
4890,99.5,2023-08-09 12:02:22.407
4891,62.4,2019-07-24 05:18:55.25
4892,67.0,2019-02-20 10:46:21.167
4893,79.0,2019-07-24 05:10:58.902
4894,82.8,2019-07-24 05:19:20.198
4895,144.0,2023-08-09 10:40:39.478
4896,"",
4897,"",
4898,"",
4899,"",
4900,64.8,2019-02-20 10:24:01.041
4901,"",
4902,"",
4903,72.2,2019-02-20 10:51:00.076
4904,128.0,2020-12-04 11:24:36.387
4905,92.2,2019-07-24 05:13:59.896
4906,100.0,2019-07-20 07:33:51.516
4907,99.5,2023-08-09 15:22:06.778
4908,"",
4909,74.4,2019-07-24 04:45:39.596
4910,56.6,2019-02-20 10:12:38.153
4911,58.0,2019-02-20 09:44:19.635
4912,69.0,2019-02-20 09:55:03.123
4913,66,2019-02-18 10:10:18.107
4914,107.0,2020-07-07 07:52:22.481
4915,81.0,2019-07-24 05:03:40.13
4916,85.4,2019-07-24 05:35:08.5
4917,72.0,2019-02-20 10:04:14.782
4918,76.8,2019-07-24 05:27:54.515
4919,73.6,2019-07-24 05:26:38.357
4920,54.8,2019-02-20 09:52:11.973
4921,98.6,2019-11-10 09:58:09.706
4922,163.0,2023-08-09 15:17:45.611
4923,77.0,2019-02-20 10:30:59.054
4924,58.4,2019-02-20 10:48:32.813
4925,74.8,2019-07-24 05:11:14.394
4926,"",
4927,134.0,2023-08-09 10:48:52.845
4928,142.0,2023-08-09 14:14:46.212
4929,121.0,2023-08-09 09:11:03.821
4930,"",
4931,"",
4932,81.0,2019-02-20 09:58:37.748
4933,"",
4934,"",
4935,"",
4936,70.2,2019-02-20 10:22:42.712
4937,"",
4938,76.8,2019-02-20 10:33:29.131
4939,"",
4940,"",
4941,"",
4942,96.8,2019-05-13 09:38:32.858
4943,"",
4944,95.8,2019-11-10 10:09:24.5
4945,76.2,2019-07-24 04:54:01.594
4946,"",
4947,115.0,2020-12-04 10:48:40.989
4948,62.6,2019-02-20 10:38:05.806
4949,48.2,2019-02-20 10:36:17.929
4950,64.2,2019-02-20 09:45:31.938
4951,82.0,2019-07-24 05:33:54.896
4952,83.0,2019-07-24 05:23:59.046
4953,"",
4954,76.4,2019-07-24 04:53:52.888
4955,80.6,2019-07-20 09:06:35.665
4956,115.0,2023-08-09 13:07:03.965
4957,101.0,2020-08-28 08:55:37.281
4958,81.6,2019-07-24 05:13:25.341
4959,"",
4960,"",
4961,79.0,2019-07-24 04:54:48.594
4962,104.0,2019-11-10 09:31:26.643
4963,48.8,2019-02-20 09:48:57.926
4964,106.0,2023-08-09 12:01:55.982
4965,"",
4966,"",
4967,"",
4968,53.8,2019-07-24 04:59:17.256
4969,83.0,2019-07-24 05:10:06.708
4970,68.6,2019-07-24 04:52:04.456
4971,71.0,2019-07-24 04:55:20.024
4972,"",
4973,"",
4974,64.8,2019-07-24 05:19:39.751
4975,"",
4976,"",
4977,"",
4978,"",
4979,81.8,2019-02-20 10:43:12.052
4980,73.6,2019-02-20 10:06:17.826
4981,"",
4982,51.2,2019-02-20 10:36:27.093
4983,60.2,2019-02-20 10:46:58.186
4984,79.0,2019-07-20 07:27:39.17
4985,27.2,2020-12-04 12:42:52.311
4986,54.8,2019-02-20 09:53:58.743
4987,"",
4988,61.0,2019-07-24 05:11:06.144
4989,54.6,2019-02-20 10:35:41.871
4990,"",
4991,78.0,2019-07-24 05:18:37.839
4992,134.0,2023-08-09 14:28:37.174
4993,"",
4994,"",
4995,73.0,2019-02-20 09:41:00.568
4996,"",
4997,83.2,2019-07-24 04:51:12.169
4998,"",
4999,105.0,2020-12-04 12:07:16.932
5000,78.6,2019-07-24 05:05:29.748
5001,80.0,2019-07-24 04:48:35.254
5002,"",
5003,74.6,2018-12-05 09:07:57.977
5004,65.0,2019-02-20 10:00:26.576
5005,"",
5006,57.6,2019-02-20 10:23:25.328
5007,"",
5008,56.2,2019-02-20 10:02:27.16
5009,"",
5010,"",
5011,65.8,2019-07-24 05:27:21.873
5012,"",
5013,"",
5014,134.0,2020-12-04 10:11:15.603
5015,"",
5016,68.8,2019-07-24 05:04:26.128
5017,"",
5018,"",
5019,68.2,2019-02-20 10:23:51.499
5020,68.0,2019-07-24 04:54:19.865
5021,62.8,2019-02-20 10:32:40.225
5022,70.2,2019-02-20 10:45:57.542
5023,73.2,2019-02-20 10:01:22.885
5024,97.6,2019-11-10 09:31:43.93
5025,196.0,2024-01-03 08:46:46.179
5026,70.0,2019-07-24 04:47:38.796
5027,72.6,2019-02-20 09:34:44.97
5028,78.0,2019-02-20 10:51:36.506
5029,"",
5030,"",
5031,"",
5032,75.6,2019-07-24 04:47:30.359
5033,57.0,2019-02-20 09:56:50.823
5034,75.4,2019-07-24 04:59:29.485
5035,81.2,2019-07-24 05:03:04.458
5036,"",
5037,"",
5038,78.8,2019-07-24 05:26:30.053
5039,112.0,2019-07-24 05:57:09.872
5040,48.2,2019-02-20 09:39:12.107
5041,135.0,2023-08-09 12:22:39.884
5042,"",
5043,85.6,2019-07-24 05:34:30.882
5044,183.0,2023-02-05 16:58:18.452
5045,68.0,2019-02-20 11:00:06.065
5046,"",
5047,64.0,2019-02-20 09:54:10.363
5048,"",
5049,"",
5050,"",
5051,"",
5052,"",
5053,"",
5054,72.8,2019-02-20 10:43:23.799
5055,78.8,2019-07-24 05:00:23.692
5056,"",
5057,"",
5058,119.0,2023-08-09 11:24:12.133
5059,55.6,2019-02-20 10:42:52.36
5060,67.0,2019-02-20 09:38:01.156
5061,60.8,2019-07-24 05:21:33.471
5062,70.8,2019-07-24 05:09:46.881
5063,51.0,2019-07-24 04:58:20.258
5064,74.8,2019-07-24 04:53:01.478
5065,65.4,2019-07-24 05:04:15.652
5066,55.6,2019-02-20 10:38:25.277
5067,85.6,2019-07-24 05:06:25.43
5068,"",
5069,"",
5070,61.6,2019-02-20 10:53:15.917
5071,56.2,2019-02-20 10:08:11.996
5072,118.0,2020-12-04 11:17:01.262
5073,65.8,2019-02-20 11:00:15.466
5074,62.2,2019-07-24 05:20:58.108
5075,81.2,2019-02-20 10:34:43.778
5076,93.0,2019-11-10 08:48:26.144
5077,63.4,2019-07-24 04:53:17.286
5078,71.0,2019-07-24 05:25:42.936
5079,"",
5080,73.6,2019-02-20 10:37:55.27
5081,"",
5082,100.0,2019-11-10 10:43:07.044
5083,118.0,2020-12-14 14:52:14.226
5084,68.0,2019-07-24 05:34:14.444
5085,58.8,2019-07-24 04:43:46.07
5086,68.2,2019-02-20 10:42:05.651
5087,55.6,2019-02-20 11:00:26.243
5088,63.0,2019-02-20 09:41:16.488
5089,58.2,2019-02-20 09:59:02.327
5090,68.0,2019-07-24 05:27:30.17
5091,"",
5092,86.0,2019-02-20 10:39:09.995
5093,"",
5094,103.0,2019-11-10 09:02:57.007
5095,"",
5096,83.0,2019-07-24 05:08:16.71
5097,113.0,2023-08-09 13:20:26.308
5098,"",
5099,70.2,2019-07-24 04:57:29.42
5100,69.0,2019-07-24 05:33:03.056
5101,"",
5102,73.8,2019-02-20 11:01:27.487
5103,68.6,2019-02-20 09:41:56.13
5104,75.6,2019-07-24 05:25:51.892
5105,"",
5106,81.0,2019-07-24 05:07:03.543
5107,71.8,2019-07-24 05:14:12.224
5108,"",
5109,51.6,2019-02-20 09:32:47.73
5110,"",
5111,82.8,2019-07-24 05:01:26.339
5112,"",
5113,85.0,2019-07-20 06:43:26.985
5114,72.0,2019-02-20 09:40:03.917
5115,90.4,2019-07-24 05:01:34.724
5116,"",
5117,"",
5118,101.0,2019-11-10 09:49:26.497
5119,71.4,2019-02-20 09:55:35.504
5120,48.8,2019-02-20 10:59:22.066
5121,"",
5122,70.2,2019-07-24 05:20:14.149
5123,18,2018-05-25 10:07:37.334
5124,121.0,2023-08-09 11:22:35.764
5125,65.0,2019-02-20 10:04:58.383
5126,64.0,2019-02-20 10:41:18.354
5127,"",
5128,80.6,2019-07-24 05:12:02.641
5129,77.0,2019-07-24 04:53:36.464
5130,"",
5131,"",
5132,84.8,2019-07-24 05:11:54.359
5133,64.6,2019-02-20 10:56:27.644
5134,75.4,2019-02-20 10:43:03.437
5135,0.0,
5136,77.0,2019-02-20 10:36:06.521
5137,109.0,2019-11-10 08:22:34.291
5138,63.2,2019-02-20 10:32:15.029
5139,67.6,2019-07-24 04:58:45.42
5140,70.8,2019-07-24 04:59:54.878
5141,54.6,2019-02-20 09:41:26.794
5142,"",
5143,80.6,2019-07-24 05:09:02.927
5144,"",
5145,"",
5146,"",
5147,72.6,2019-02-20 09:59:22.909
5148,"",
5149,64.4,2019-07-24 05:08:42.85
5150,129.0,2023-08-09 14:07:02.644
5151,62.8,2019-02-20 10:23:39.798
5152,"",
5153,55.8,2019-02-20 10:25:12.132
5154,"",
5155,39.5,2018-05-28 11:35:43.778
5156,"",
5157,57.6,2019-02-20 09:38:58.315
5158,85.8,2019-07-24 05:24:24.091
5159,62.8,2019-02-20 09:40:16.384
5160,70.4,2019-02-20 10:52:09.512
5161,"",
5162,"",
5163,78.8,2019-07-24 04:51:24.924
5164,78.6,2019-02-20 10:44:43.248
5165,48.8,2019-02-20 10:54:10.016
5166,96.8,2019-11-10 09:07:34.944
5167,72.6,2019-02-20 10:56:04.899
5168,62.4,2019-02-20 10:01:08.273
5169,"",
5170,129.0,2023-08-09 13:19:55.064
5171,88.8,2019-11-10 10:06:43.596
5172,70.2,2019-02-20 10:25:34.15
5173,111.0,2023-08-09 09:23:46.401
5174,139.0,2023-08-09 09:09:16.968
5175,114.0,2022-09-11 12:46:24.808
5176,89.4,2019-07-24 05:17:03.093
5177,60.2,2019-02-20 11:01:09.847
5178,73.2,2019-07-24 05:18:47.4
5179,87.0,2019-02-20 10:30:24.835
5180,65.6,2019-02-20 10:38:42.627
5181,53.0,2019-02-20 09:40:27.983
5182,67.8,2019-07-24 04:45:48.645
5183,"",
5184,24.5,2018-05-25 12:54:04.967
5185,113.0,2023-08-09 14:51:23.823
5186,"",
5187,78.6,2019-02-20 10:13:03.563
5188,113.0,2024-01-03 11:37:41.625
5189,74.8,2019-02-20 10:31:22.647
5190,84.6,2019-07-24 05:26:12.213
5191,173.0,2024-01-04 10:36:40.582
5192,139.0,2023-08-09 12:21:22.446
5193,69.6,2019-02-20 09:28:32.46
5194,67.6,2019-02-20 10:30:07.653
5195,109.0,2023-08-09 07:34:38.925
5196,78.0,2019-07-24 05:14:24.959
5197,52.8,2019-02-20 09:55:48.094
5198,61.6,2019-02-20 11:00:40.659
5199,55.2,2019-02-20 10:56:52.075
5200,77.8,2019-07-24 05:20:21.933
5201,119.0,2023-08-09 14:16:44.425
5202,96.8,2019-02-20 09:51:06.226
5203,74.2,2019-02-20 10:53:30.026
5204,89.0,2019-02-20 10:55:28.429
5205,112.0,2023-08-09 08:35:57.234
5206,81.0,2019-07-24 05:19:31.504
5207,81.0,2019-07-24 05:15:19.251
5208,74.2,2019-07-24 05:21:06.328
5209,61.6,2019-07-24 04:48:18.909
5210,"",
5211,103.0,2023-08-09 13:34:59.847
5212,86.0,2019-02-20 10:48:42.773
5213,87.0,2019-02-20 10:36:41.868
5214,70.0,2019-02-20 09:51:20.018
5215,134.0,2023-08-09 11:05:45.558
5216,95.5,2021-08-28 13:18:56.061
5217,"",
5218,87.4,2019-02-20 10:50:46.745
5219,"",
5220,64.0,2019-02-20 10:01:46.494
5221,113.0,2019-07-24 05:54:12.025
5222,106.0,2019-11-10 09:36:18.682
5223,39.6,2019-05-10 08:32:22.234
5224,80.6,2019-02-20 10:00:53.219
5225,135.0,2023-08-09 08:18:08.944
5226,"",
5227,62.8,2019-07-24 04:53:44.55
5228,77.0,2019-07-24 05:23:35.544
5229,67.2,2019-02-20 10:15:45.433
5230,"",
5231,74.0,2019-02-20 10:53:39.736
5232,47.6,2019-02-20 09:37:09.201
5233,179.0,2022-02-27 13:01:30.368
5234,"",
5235,178.0,2023-10-02 17:03:22.401
5236,118.0,2022-02-27 13:00:14.281
5237,"",
5238,57.8,2019-02-20 10:35:54.047
5239,107.0,2019-11-10 08:25:40.015
5240,92.2,2019-11-10 09:23:56.72
5241,128.0,2020-12-04 11:45:47.963
5242,117.0,2019-07-24 05:52:16.468
5243,77.4,2019-07-24 04:51:51.78
5244,56.6,2019-02-20 09:53:01.826
5245,124.0,2023-08-09 07:01:27.809
5246,49.6,2019-02-20 10:51:26.908
5247,126.0,2020-07-07 08:44:43.961
5248,115.0,2023-08-09 11:33:24.006
5249,77.2,2019-07-24 04:54:12.859
5250,82.6,2019-07-24 04:56:27.497
5251,86.8,2019-07-24 05:09:56.786
5252,133.0,2020-12-04 10:20:22.968
5253,72.8,2019-07-24 05:56:14.994
5254,80.0,2019-07-24 04:46:38.623
5255,52.2,2019-02-20 10:59:55.389
5256,61.8,2019-02-20 09:47:20.317
5257,60,2019-02-20 09:59:37.889
5258,72.8,2019-07-24 05:29:33.802
5259,78.6,2019-02-20 10:30:34.649
5260,69.2,2019-07-24 04:46:55.969
5261,"",
5262,85.6,2019-02-20 10:10:28.972
5263,76.8,2019-07-24 05:06:46.095
5264,63.2,2019-07-24 05:05:03.396
5265,95.0,2019-11-10 08:14:53.86
5266,59.6,2019-07-24 04:54:40.039
5267,74.4,2019-07-24 04:50:25.558
5268,78.6,2019-07-24 05:20:31.341
5269,86.6,2019-07-24 05:19:49.082
5270,147.0,2022-02-04 14:45:25.895
5271,42,2018-05-28 11:27:24.89
5272,54.8,2019-07-24 04:45:31.44
5273,77.6,2019-02-20 10:34:01.283
5274,"",
5275,69.0,2019-07-24 05:29:00.876
5277,51,2019-07-24 05:28:09.449
5284,75.4,2019-07-24 04:47:21.358
5285,50.2,2019-02-20 10:49:50.241
5286,60.6,2019-02-20 10:57:03.468
5287,60.6,2019-07-24 05:17:30.317
5288,97.2,2019-11-10 11:08:19.602
5289,60.2,2019-02-20 10:05:33.489
5290,73.6,2019-02-20 09:51:50.426
5291,129.0,2023-08-09 07:54:13.909
5292,77.9,2019-02-20 09:35:15.552
5293,95.0,2019-07-24 05:57:23.825
5294,60.6,2019-02-20 10:07:17.95
5295,83.6,2019-07-24 05:02:34.595
5296,60.8,2019-02-20 09:47:59.137
5297,76.8,2019-07-24 05:09:14.483
5298,75.8,2019-07-24 05:27:13.14
5299,69.6,2019-02-20 10:02:40.307
5300,65.4,2019-07-24 04:48:26.744
5301,76.0,2019-07-24 04:58:06.028
5302,"",
5303,51.2,2019-02-20 09:51:34.157
5304,64.6,2019-02-20 10:24:35.676
5305,106.0,2019-11-10 08:55:16.713
5306,57.8,2019-07-24 05:35:17.432
5307,54.8,2019-02-20 09:36:38.212
5308,45.6,2019-02-20 11:02:39.562
5309,61.8,2019-02-20 10:31:11.309
5310,58.2,2019-02-20 10:12:16.913
5311,78.2,2019-02-20 10:37:21.69
5312,72.2,2019-02-20 10:47:24.075
5313,88.8,2020-12-04 12:23:06.786
5314,"",
5315,85.0,2019-07-24 05:28:35.765
5316,46.4,2019-02-20 09:57:04.76
5317,52.2,2019-02-20 10:15:35.455
5318,47.6,2019-02-20 10:33:50.637
5319,147.0,2023-08-09 11:07:02.018
5320,24.2,2018-08-07 14:31:04.06
5321,"",
5322,147.0,2023-08-09 10:35:13.061
5323,63.2,2019-07-24 05:26:20.492
5324,"",
5325,62.4,2019-07-24 05:02:42.501
5326,"",
5327,74.6,2019-07-24 05:24:44.053
5328,77.6,2019-07-24 05:00:14.327
5329,84.0,2019-07-24 05:10:24.611
5330,"",
5331,63.4,2019-02-20 10:49:05.896
5332,82.2,2019-07-24 05:27:04.862
5333,68.6,2019-07-24 05:23:51.704
5334,81.8,2019-07-24 05:08:09.854
5335,82.8,2019-07-24 05:28:43.911
5336,"",
5337,86.4,2019-11-10 10:45:36.925
5338,55.2,2019-07-24 04:44:31.591
5339,71.6,2019-07-24 05:06:53.768
5340,52.8,2019-02-20 10:15:13.475
5341,81.8,2019-02-20 09:37:48.729
5342,75.6,2019-07-24 04:58:53.109
5343,60.2,2019-02-20 10:06:40.982
5344,82.6,2019-07-24 04:59:45.29
5345,50.8,2019-02-18 09:36:47.02
5346,80.2,2019-07-24 05:04:53.109
5347,13,2018-05-25 10:57:27.875
5348,68.6,2019-02-20 10:37:09.755
5349,68.8,2019-07-24 04:54:55.564
5350,84.0,2019-07-24 05:18:29.05
5351,63.6,2019-07-24 04:49:16.151
5352,"",
5353,11.5,2018-05-25 11:03:03.232
5354,84.0,2019-07-24 05:54:50.567
5355,"",
5356,"",
5357,55.0,2019-02-20 09:40:45.861
5358,145.0,2022-09-11 13:06:54.844
5359,"",
5360,65.4,2019-07-24 05:02:12.23
5361,75.0,2019-07-24 05:22:21.771
5362,74.4,2019-02-20 10:13:11.397
5363,74.8,2019-07-24 05:07:10.836
5364,120.0,2023-08-09 14:59:31.036
5365,79.2,2019-07-24 04:52:22.354
5366,71.8,2019-02-20 10:32:27.75
5367,74.4,2019-07-24 05:04:35.896
5368,72.8,2019-02-20 10:10:38.817
5369,64.6,2019-07-24 05:17:51.382
5370,62.6,2019-02-20 10:07:07.243
5371,56.2,2019-02-20 10:25:01.583
5372,73.2,2019-07-24 05:32:12.016
5373,53.8,2019-02-20 10:09:47.011
5374,72.6,2019-02-20 10:13:41.869
5375,113.0,2023-08-09 08:16:57.407
5376,74.2,2019-07-24 05:16:01.456
5377,73.4,2019-07-24 04:49:25.168
5378,102.0,2019-11-10 09:16:31.695
5379,72.8,2019-02-20 09:34:00.25
5380,145,2020-07-07 08:27:50.711
5381,"",
5382,42.8,2018-12-05 08:15:14.211
5383,67.0,2019-07-24 05:07:36.274
5384,59.0,2019-02-20 10:31:31.64
5385,62.4,2019-02-20 10:43:50.371
5386,73.8,2019-02-20 10:47:37.312
5387,72.6,2019-02-20 10:13:31.386
5388,65.8,2019-07-24 05:25:00.49
5389,71.0,2019-07-24 05:34:02.571
5390,"",
5391,52.8,2019-02-20 10:23:06.499
5392,59.8,2019-07-24 05:13:03.955
5393,67.2,2019-07-24 05:03:22.659
5394,67.2,2019-02-20 10:09:22.443
5395,59.6,2019-02-20 09:33:43.005
5396,60.4,2019-07-24 04:45:56.641
5397,72.8,2019-07-24 04:47:12.982
5398,68.8,2019-02-20 10:28:27.827
5399,84.8,2019-07-24 05:14:33.938
5400,68.8,2019-02-20 09:41:44.979
5401,"",
5402,69.8,2019-02-20 10:58:02.768
5403,94.0,2019-11-10 09:44:59.001
5404,75.6,2019-07-24 05:33:46.391
5405,81.2,2019-02-20 10:51:49.013
5406,82.6,2019-07-24 05:15:11.513
5407,73.8,2019-07-24 05:06:34.164
5408,79.8,2019-07-24 05:15:35.128
5409,63.2,2019-02-20 10:47:46.348
5410,81.6,2019-07-24 05:17:38.411
5411,76.2,2019-07-24 05:02:26.931
5412,70.6,2019-07-24 05:31:13.594
5413,72.6,2019-07-24 04:55:10.77
5414,83.0,2019-07-24 05:14:41.906
5415,"",
5416,45.6,2019-02-20 09:53:45.478
5417,69.6,2019-07-24 05:22:30.54
5418,70.0,2019-02-20 09:50:53.553
5419,51.8,2019-02-20 09:53:34.846
5420,79.0,2019-07-24 05:29:17.344
5421,45.6,2019-02-20 09:49:52.165
5422,49.2,2019-02-20 10:06:32.399
5423,70.4,2019-02-20 10:29:54.135
5424,"",
5425,46.0,2019-02-20 10:10:12.572
5426,58.8,2019-02-20 09:57:15.497
5427,84.2,2019-07-24 05:21:22.742
5428,52.8,2019-02-20 10:54:54.632
5429,69.0,2019-07-24 04:58:59.697
5430,61.8,2019-07-24 04:52:46.999
5431,52.8,2019-07-24 05:10:14.132
5432,46.8,2019-02-20 09:26:42.404
5433,45.4,2019-02-20 10:00:14.5
5434,51.8,2019-02-20 10:46:32.393
5435,81,2019-11-10 09:05:16.119
5436,50.8,2019-02-20 09:36:52.206
5437,76.6,2019-07-24 05:12:54.454
5438,129,2019-11-10 09:40:04.355
5439,51.2,2019-02-20 10:51:13.419
5440,75.4,2019-07-24 05:34:46.152
5441,67.2,2019-02-20 09:45:07.54
5442,58.2,2019-07-24 04:51:32.688
5443,23.8,2018-12-05 09:08:43.366
5444,68.0,2019-02-20 10:44:20.217
5445,72.2,2019-07-24 05:32:19.429
5446,75.8,2019-07-24 05:03:31.244
5447,52.2,2019-02-20 09:37:36.534
5448,60.0,2019-07-24 04:55:02.782
5449,54.8,2019-02-20 09:52:02.768
5450,57.4,2019-02-20 11:00:54.774
5451,81.8,2019-07-24 05:23:08.804
5452,59.8,2019-02-20 10:11:06.714
5453,87.2,2019-02-20 10:48:20.161
5454,128.0,2019-07-24 05:49:43.033
5455,56.2,2019-02-20 09:45:19.639
5456,53,2019-02-20 09:38:34.073
5457,75.4,2019-07-24 05:27:44.923
5458,58.6,2019-02-20 10:55:47.324
5459,61.0,2019-02-20 10:46:46.638
5460,62.0,2019-02-20 10:04:49.796
5461,57.8,2019-02-20 09:38:28.845
5462,"",
5466,67.2,2019-02-20 09:33:10.435
5467,67.0,2019-07-24 05:21:44.79
5468,46.8,2019-02-20 09:57:38.211
5469,93.8,2019-02-20 09:37:23.585
5470,35.6,2018-12-05 08:57:32.683
5471,67.0,2019-07-24 04:50:50.951
5472,33.2,2018-12-05 08:39:53.036
5473,65.2,2019-07-24 04:51:02.211
5474,51.4,2019-07-24 05:29:08.472
5475,52.8,2019-02-20 10:07:30.713
5476,57.6,2018-12-05 08:26:45.257
5477,57.8,2019-02-20 09:44:30.508
5478,71.0,2019-07-24 04:55:29.913
5479,69.0,2019-07-24 05:05:21.31
5480,76.6,2019-07-24 05:11:23.894
5481,84.2,2019-07-24 05:16:11.194
5482,84.0,2019-07-24 05:15:26.868
5483,78.0,2019-07-24 04:56:03.682
5484,105.0,2019-07-24 05:50:03.448
5485,141.0,2023-08-09 11:02:51.782
5486,71.6,2019-02-20 09:55:23.018
5487,69.8,2019-07-24 05:25:09.497
5488,52.6,2019-02-20 09:47:37.529
5489,23.4,2018-08-07 10:42:55.277
5490,12,2018-05-28 11:39:28.186
5491,80.2,2019-07-24 05:05:46.21
5492,159.0,2022-02-27 15:00:13.151
5493,52.8,2019-02-20 10:24:12.509
5494,65.2,2019-07-24 05:13:39.873
5495,65.0,2019-02-20 10:56:35.567
5496,61.2,2019-02-20 10:44:31.607
5498,123.0,2023-08-09 11:17:56.919
5499,54.0,2019-02-20 10:33:40.291
5500,46.4,2019-02-20 09:34:11.255
5501,59.2,2019-02-20 09:52:23.508
5502,71.0,2019-07-24 04:47:02.63
5503,93.0,2019-11-10 09:37:49.908
5504,"",
5505,62.8,2019-07-24 04:48:10.653
5506,57.0,2019-02-20 09:50:11.372
5507,74.0,2019-07-24 05:01:09.313
5508,77.0,2019-07-24 04:58:37.656
5509,79.0,2019-07-24 04:50:06.878
5510,32.2,2018-08-07 11:55:25.917
5511,53.8,2019-02-20 10:55:19.168
5512,65.0,2019-02-20 09:56:27.49
5513,82.0,2019-07-24 05:12:10.691
5514,128.0,2023-08-09 11:52:35.233
5515,133.0,2023-08-09 11:51:02.701
5516,72.0,2019-07-24 05:28:01.992
5517,141.0,2023-08-09 12:19:54.355
5518,59.2,2019-07-24 04:57:03.788
5519,63.6,2019-07-24 04:46:49.019
5520,75.6,2019-07-24 05:01:01.551
5521,66.0,2019-07-24 05:00:40.075
5522,81.6,2019-07-24 05:12:27.406
5523,56.2,2019-07-24 04:45:12.331
5524,46.6,2019-02-20 10:50:05.268
5525,"",
5526,66.8,2019-02-20 10:04:38.818
5527,66.6,2019-02-20 10:12:46.373
5532,73.6,2019-02-20 10:38:15.441
5538,208,2019-05-13 09:45:05.838
5543,73.6,2019-07-24 05:11:40.621
5544,75,2019-07-24 04:54:30.227
5545,52.0,2020-02-14 10:35:31.798
5546,123.0,2024-01-02 11:06:27.669
5547,52.0,2020-02-14 10:46:25.805
5548,"",
5549,60.0,2020-01-06 08:49:15.9
5550,59.2,2020-02-14 10:49:13.91
5551,105.0,2023-08-09 08:45:18.57
5552,"",
5553,58.2,2020-02-14 10:36:40.545
5554,149.0,2022-02-27 12:57:02.368
5555,59.0,2020-02-14 10:28:56.496
5556,118.0,2023-08-09 12:41:22.419
5557,61.4,2020-02-14 10:32:41.24
5558,63.0,2020-01-06 09:01:52.118
5559,63.8,2020-01-24 09:44:14.732
5560,56.0,2020-01-06 09:22:00.297
5561,75.8,2019-11-10 08:03:11.429
5562,63.6,2020-02-14 10:33:52.058
5563,72.0,2020-01-06 09:27:23.65
5564,57.0,2020-01-06 08:53:23.293
5565,86.2,2020-07-07 08:53:20.281
5566,118.0,2023-08-09 08:30:28.172
5567,127.0,2023-08-09 09:15:41.358
5568,103.0,2023-08-09 13:54:16.057
5569,60.2,2020-02-14 10:20:39.967
5570,71.6,2019-11-10 10:48:59.431
5571,170.0,2023-02-07 13:39:59.425
5572,44.2,2020-01-06 09:19:21.172
5573,56.0,2020-01-06 09:25:26.883
5574,122.0,2023-08-09 13:13:04.701
