animal_id,tag,rfid,dob,sex,breed_date,dam,dam_date
3727,OR0568,964001015704622,2016-04-06 00:00:00,Wether,,14049,2016-07-18 13:08:18.201
3728,OR0543,964001015704623,2016-04-06 00:00:00,Wether,,14049,2016-07-18 13:06:04.666
3729,OR0670,964001015704631,2016-04-09 00:00:00,Wether,,14126,2016-04-11 14:08:44.64
3730,16152,964001015704630,2016-04-09 00:00:00,Female,2018-08-12 08:49:53.791,14126,2016-04-11 14:12:10.569
3731,13004A,964001015704625,2016-04-05 00:00:00,Wether,,13004,2016-04-11 14:18:49.879
3732,16269,964001015704624,2016-04-05 00:00:00,Female,2018-08-03 21:34:37.464,13004,2016-04-11 14:22:41.635
3733,OR0749,964001015704626,2016-04-08 00:00:00,Wether,,12031,2016-04-11 14:30:08.313
3734,16168,964001015704627,2016-04-14 00:00:00,Female,2018-08-12 08:50:06.793,12029,2016-04-16 10:35:27.259
3735,16006,964001015704628,2016-04-14 00:00:00,Female,2018-08-03 21:34:37.557,14066,2016-04-16 10:48:10.554
3736,16058,964001015704629,2016-04-14 00:00:00,Female,2018-08-12 09:50:04,14066,2016-04-16 11:57:46
3737,OR0575,964001015704641,2016-04-17 00:00:00,Wether,,10010,2016-04-20 08:49:58.447
3738,16084,964001015704639,2016-04-17 00:00:00,Female,2018-08-03 21:34:37.604,10010,2016-04-20 08:46:38.084
3739,OR0529,964001015704640,2016-04-15 00:00:00,Wether,,14076,2016-04-20 08:58:00.043
3740,16090,964001015704638,2016-04-15 00:00:00,Female,2018-08-12 08:52:37.384,14076,2016-04-20 09:00:45.681
3741,OR0566,964001015704637,2016-04-16 00:00:00,Wether,,14045,2016-04-20 09:05:42.117
3742,OR0538,964001015704636,2016-04-16 00:00:00,Wether,,14045,2016-04-20 09:08:18.735
3743,14045C,964001015704635,2016-04-16 00:00:00,Female,,14045,2016-04-20 09:11:18.76
3744,OR0677,964001015704634,2016-04-18 00:00:00,Wether,,14001,2016-04-20 09:18:58.851
3745,OR0740,964001015704633,2016-04-18 00:00:00,Wether,,14001,2016-04-20 09:22:29.743
3746,16207,964001015704632,2016-04-20 00:00:00,Female,2018-08-03 21:34:37.651,14117,2016-05-04 14:49:28.482
3747,OR0697,964001015704572,2016-04-21 00:00:00,Wether,2018-08-12 09:39:33.854,14048,2016-07-05 17:05:51.443
3748,16108,964001015704563,2016-04-28 00:00:00,Female,2018-08-03 21:34:37.788,14004,2016-05-02 13:50:30.592
3749,16092,964001015704562,2016-04-27 00:00:00,Female,2018-08-03 21:34:37.743,14081,2016-05-02 13:54:20.815
3750,OR0688,964001015704564,2016-04-27 00:00:00,Wether,,14081,2016-05-02 13:56:46.373
3751,16110,964001015704565,2016-05-02 00:00:00,Female,2018-08-03 21:34:37.832,14092,2016-05-05 15:37:32.221
3753,009,"",,Male,,BRCM02,2024-01-13 07:19:03.257
3754,12035,964001009987451,2012-03-15 00:00:00,Female,2018-08-12 09:49:55,ORST02,2024-01-12 07:48:45.123
3755,062,964001015704536,2017-02-23 00:00:00,Male,,10022,2017-02-27 10:47:12.148
3756,17206,964001015704535,2017-02-23 00:00:00,Female,2018-08-12 08:52:42.993,10022,2021-04-20 10:45:34.232
3757,17165,964001015704534,2017-02-20 00:00:00,Female,2018-08-12 09:52:42,11029,2017-02-27 12:02:41
3758,061,964001015704526,2017-02-20 00:00:00,Male,,11029,2017-02-27 11:06:10.57
3759,17138,964001015704528,2017-02-21 00:00:00,Female,2018-08-12 08:52:41.575,12063,2017-02-27 11:21:40.751
3760,055,964001015704527,2017-02-21 00:00:00,Male,,12063,2017-02-27 11:23:38.654
3761,059,964001015704529,2017-02-22 00:00:00,Male,,13056,2017-02-27 11:29:37.848
3762,053,964001015704530,2017-02-21 00:00:00,Male,,12063,2017-02-27 11:33:13.359
3763,17019,964001015704531,2017-02-24 00:00:00,Female,2018-08-12 08:52:38.498,11033,2017-02-27 11:37:46.694
3764,OR1016,964001016062391,2017-02-25 00:00:00,Wether,,15113,2017-03-01 12:29:57.918
3765,OR0967,964001015704601,2017-02-28 00:00:00,Wether,,15103,2017-03-03 10:25:22.421
3766,17219,964001015704600,2017-02-28 00:00:00,Female,2018-08-03 20:07:42.934,15103,2017-03-03 10:26:09.469
3767,OR1002,964001015704591,2017-02-28 00:00:00,Wether,,15014,2017-03-03 10:26:58.294
3768,17081,964001015704598,2017-03-02 00:00:00,Female,2018-08-12 08:52:40.144,11039,2017-03-03 10:32:32.573
3769,OR0828,964001015704599,2017-02-28 00:00:00,Wether,,14069,2017-03-03 10:37:22.357
3770,OR0940,964001015704597,2017-02-28 00:00:00,Wether,,14069,2017-03-03 10:38:53.899
3771,17315,964001015704596,2017-03-01 00:00:00,Female,2018-08-12 08:52:45.158,13003,2017-03-03 10:43:20.474
3772,17055,964001015704595,2017-03-01 00:00:00,Female,2018-08-12 08:52:39.455,13021,2017-03-03 11:53:51.098
3773,17032,964001015704594,2017-02-28 00:00:00,Female,2018-08-06 13:22:14.298,13010,2017-03-03 11:58:48.47
3774,17086,964001035779022,2017-02-28 00:00:00,Female,2018-08-12 08:52:40.333,13010,2017-03-03 12:01:07.251
3775,OR1046,964001015704590,2017-03-02 00:00:00,Wether,,15170,2017-03-03 12:04:12.27
3776,15170BDEAD,964001015704589,2017-03-02 00:00:00,Wether,,15170,2017-03-03 12:05:59.376
3777,OR0849,964001015704588,2017-03-03 00:00:00,Wether,,9005,2017-03-06 09:10:43.991
3778,OR0925,964001015704587,2017-03-03 00:00:00,Wether,,9005,2024-01-12 10:28:10.72
3779,17282,964001015704585,2017-03-03 00:00:00,Female,2018-08-03 20:07:40.697,10010,2017-03-06 09:17:24.84
3780,OR1097,964001015704586,2017-03-03 00:00:00,Wether,,10010,2017-03-06 09:18:46.882
3781,OR0927,964001015704584,2017-03-03 00:00:00,Wether,,11046,2017-03-06 09:22:49.545
3782,OR0933,964001015704582,2017-03-04 00:00:00,Wether,,15081,2017-03-06 09:26:07.245
3783,OR1126,964001015704583,2017-03-04 00:00:00,Wether,,15081,2017-03-06 09:27:36.571
3784,OR0862,964001015704713,2017-03-04 00:00:00,Wether,,13005,2017-03-06 09:32:06.398
3785,17004,964001015704712,2017-03-04 00:00:00,Female,2018-08-03 20:07:49.066,13005,2017-03-06 09:34:14.227
3786,OR1050,964001016062402,2017-03-04 00:00:00,Wether,,14011,2017-03-06 09:37:51.374
3787,OR1012,964001015704715,2017-03-04 00:00:00,Wether,,14011,2017-03-06 09:39:25.234
3788,17271,964001015704702,2017-03-05 00:00:00,Female,2018-08-12 14:25:44.729,9015,2017-03-06 09:43:50.354
3789,17007,964001015704716,2017-03-05 00:00:00,Female,2018-08-12 08:52:45.299,9015,2017-03-06 09:45:38.919
3790,17057,964001015704704,2017-03-03 00:00:00,Female,2018-08-12 08:52:39.499,11038,2017-03-06 09:49:31.825
3791,17256,964001015704703,2017-03-03 00:00:00,Female,2018-08-12 14:29:27.525,11038,2017-03-06 09:51:34.204
3792,OR0938,964001015704705,2017-03-06 00:00:00,Wether,,14015,2017-03-07 14:35:55.781
3793,OR0898,964001015704706,2017-03-06 00:00:00,Wether,,14015,2017-03-07 14:38:01.773
3794,063,964001015704708,2017-03-06 00:00:00,Male,,15077,2017-03-07 14:44:25.345
3795,060,964001015704707,2017-03-05 00:00:00,Male,,12085,2017-03-07 14:49:12.537
3796,11001A,964001015704710,2017-03-05 00:00:00,Female,,11001,2017-03-07 14:52:12.156
3797,OR0853,964001015704709,2017-03-05 00:00:00,Wether,,11001,2017-03-07 14:54:55.721
3798,17101,964001015704711,2017-03-05 00:00:00,Female,2018-08-12 08:52:40.836,15027,2017-03-07 14:58:09.285
3799,OR0881,964001015704717,2017-03-05 00:00:00,Wether,,15027,2017-03-07 15:00:48.387
3800,OR0997,964001015704721,2017-03-05 00:00:00,Wether,,13055,2017-03-07 15:03:23.436
3801,17005,964001015704720,2017-03-05 00:00:00,Female,2018-08-03 20:07:49.017,13055,2017-03-07 15:05:16.378
3802,OR1107,964001015704718,2017-03-06 00:00:00,Wether,,15142,2017-03-07 15:10:52.065
3803,17104,964001015704719,2017-03-06 00:00:00,Female,2018-08-12 08:52:40.881,15142,2017-03-07 15:15:39.828
3804,17317,964001015704621,2017-03-06 00:00:00,Female,2018-08-03 20:07:39.661,15008,2017-03-07 15:18:57.078
3805,OR1133,964001015704620,2017-03-06 00:00:00,Wether,,15008,2017-03-07 15:21:27.938
3806,OR1042,964001015704612,2017-03-05 00:00:00,Wether,,15127,2017-03-07 15:34:15.062
3807,OR0815,964001015704618,2017-03-05 00:00:00,Wether,,15134,2017-03-07 15:38:14.493
3808,OR1035,964001015704619,2017-03-05 00:00:00,Wether,,15134,2017-03-07 15:39:52.278
3809,OR0904,964001015704613,2017-03-05 00:00:00,Wether,,15064,2017-03-07 15:49:16.287
3810,OR1083,964001015704617,2017-03-05 00:00:00,Wether,,13029,2017-03-07 15:52:39.911
3811,OR1130,964001015704616,2017-03-07 00:00:00,Wether,,15086,2017-03-10 09:39:08.555
3812,17028,964001015704615,2017-03-07 00:00:00,Female,2018-08-12 08:52:38.644,15086,2017-03-10 09:41:56.603
3813,OR0868,964001015704611,2017-03-07 00:00:00,Wether,,15047,2017-03-10 09:47:49.469
3814,OR0960,964001015704614,2017-03-07 00:00:00,Wether,,15047,2017-03-10 09:51:22.784
3815,OR1029,964001015704610,2017-03-07 00:00:00,Wether,,15009,2017-03-10 09:54:35.397
3816,17491,964001015704609,2017-03-07 00:00:00,Female,2018-08-12 08:52:41,15009,2017-03-10 09:56:54
3817,17001,964001015704608,2017-03-08 00:00:00,Female,2018-08-12 08:52:38.136,15005,2017-03-10 10:06:27.56
3818,OR0995,964001015704606,2017-03-07 00:00:00,Wether,,15005,2017-03-10 10:08:34.716
3819,17322,964001015704605,2017-03-08 00:00:00,Female,2018-08-12 08:52:45.254,13087,2017-03-10 10:10:31.713
3820,17134,964001015704604,2017-03-08 00:00:00,Female,2018-08-12 08:52:41.481,15070,2017-03-10 10:12:59.735
3821,17008,964001015704602,2017-03-08 00:00:00,Female,2018-08-12 08:52:38.231,15070,2017-03-10 10:14:22.159
3822,OR0975,964001015704607,2017-03-08 00:00:00,Wether,,15078,2017-03-10 10:16:32.099
3823,OR0930,964001015704603,2017-03-08 00:00:00,Wether,,15078,2017-03-10 10:17:26.066
3824,OR0934,964001015704543,2017-03-08 00:00:00,Wether,,15042,2017-03-10 10:19:48.3
3825,17044,964001015704542,2017-03-08 00:00:00,Female,2018-08-12 08:52:39.097,15042,2017-03-10 10:20:39.625
3826,OR0937,964001015704545,2017-03-07 00:00:00,Wether,,15109,2017-03-10 10:22:26.571
3827,17027,964001015704544,2017-03-07 00:00:00,Female,2018-08-12 08:52:38.589,15109,2017-03-10 10:23:22.668
3828,17038,964001015704547,2017-03-07 00:00:00,Female,2018-08-03 20:07:48.066,15053,2017-03-10 10:26:19.368
3829,OR0865,964001015704546,2017-03-07 00:00:00,Wether,,15053,2017-03-10 10:27:15.362
3830,OR1009,964001015704548,2017-03-07 00:00:00,Wether,,15059,2017-03-10 10:31:15.685
3831,OR1090,964001015704549,2017-03-07 00:00:00,Wether,,15059,2017-03-10 10:32:01.456
3832,OR1131,964001015704551,2017-03-07 00:00:00,Wether,,15028,2017-03-10 10:34:54.223
3833,15028DEAD,964001015704550,2017-03-07 00:00:00,Wether,,15028,2017-03-10 10:42:14.223
3834,OR0895,964001015704561,2017-03-08 00:00:00,Wether,,15024,2017-03-10 10:45:38.417
3835,OR0866,964001015704560,2017-03-08 00:00:00,Wether,,15024,2017-03-10 10:47:34.86
3836,OR0876,964001015704552,2017-03-08 00:00:00,Wether,,15038,2017-03-10 10:56:50.287
3837,OR0896,964001015704553,2017-03-08 00:00:00,Wether,,15038,2017-03-10 10:57:59.122
3838,OR1013,964001015704559,2017-03-07 00:00:00,Wether,,15034,2017-03-10 11:00:22.734
3839,17318,964001015704558,2017-03-07 00:00:00,Female,2018-08-03 20:07:39.611,15034,2017-03-10 11:01:32.091
3840,17113,964001035779107,2017-03-08 00:00:00,Female,2018-08-12 08:52:41.063,12105,2017-03-10 11:05:41.892
3841,17085,964001015704554,2017-03-08 00:00:00,Female,2018-08-12 08:52:40.282,12105,2017-03-10 11:07:35.635
3842,17132,964001015704556,2017-03-08 00:00:00,Female,2018-08-12 08:52:41.436,15001,2017-03-10 11:10:29.558
3843,OR0846,964001015704557,2017-03-08 00:00:00,Wether,,15001,2017-03-10 11:11:22.814
3844,OR1095,964001015704701,2017-03-08 00:00:00,Wether,,15013,2017-03-10 11:13:02.125
3845,OR1110,964001015704699,2017-03-10 00:00:00,Wether,,13023,2017-03-12 12:04:25.216
3846,OR1005,964001015704700,2017-03-10 00:00:00,Wether,,13023,2017-03-12 12:07:54.78
3847,14109SDEAD,964001015704698,2017-03-09 00:00:00,Wether,,14109,2017-03-12 12:12:34.565
3848,OR0814,964001015704697,2017-03-10 00:00:00,Wether,,12047,2017-03-12 12:26:11.184
3849,OR0964,964001015704696,2017-03-10 00:00:00,Wether,,12047,2017-03-12 12:28:21.114
3850,OR1017,964001015704695,2017-03-10 00:00:00,Wether,,13034,2017-03-12 12:39:52.236
3851,OR0921,964001015704694,2017-03-10 00:00:00,Wether,,13034,2017-03-12 12:42:08.862
3852,11021DEAD,964001015704693,2017-03-09 00:00:00,Wether,,11021,2017-03-12 12:44:35.793
3853,OR1068,964001015704692,2017-03-09 00:00:00,Wether,,11021,2017-03-12 12:47:01.6
3854,OR0860,964001015704683,2017-03-09 00:00:00,Wether,,13083,2017-03-12 12:52:58.063
3855,17180,964001015704682,2017-03-09 00:00:00,Female,2018-08-12 08:52:42.452,13083,2017-03-12 12:55:41.231
3856,OR0951,964001015704687,2017-03-09 00:00:00,Wether,,12099,2017-03-12 13:00:35.071
3857,OR1129,964001015704684,2017-03-09 00:00:00,Wether,,12099,2017-03-12 13:04:31.323
3858,OR0818,964001015704685,2017-03-09 00:00:00,Wether,,12042,2017-03-12 13:08:07.763
3859,17123,964001015704689,2017-03-09 00:00:00,Female,2018-08-03 20:07:45.664,12042,2017-03-12 13:12:16.431
3860,12117SA,964001015704688,2017-03-10 00:00:00,Wether,,12117,2017-03-12 13:17:10.072
3861,17187,964001015704686,2017-03-10 00:00:00,Female,2018-08-03 20:07:43.826,12033,2017-03-12 13:20:53.968
3862,17079,964001015704691,2017-03-10 00:00:00,Female,2021-08-27 13:36:46.943,12107,2017-03-12 13:27:50.276
3863,17015,964001015704690,2017-03-10 00:00:00,Female,2018-08-03 20:07:48.745,12107,2017-03-12 13:30:44.439
3864,17212,964001015704573,2017-03-10 00:00:00,Female,2018-08-12 08:52:43.082,15137,2017-03-12 15:23:09.454
3865,17285,964001015704575,2017-03-10 00:00:00,Female,2018-08-12 08:52:44.464,15033,2017-03-12 15:25:56.458
3866,17025,964001015704574,2017-03-10 00:00:00,Female,2018-08-03 20:07:48.505,15033,2017-03-12 15:28:08.634
3867,OR0834,964001015704577,2017-03-10 00:00:00,Wether,,12033,2017-03-12 15:32:23.212
3868,17259,964001015704576,2017-03-10 00:00:00,Female,2018-08-03 20:07:41.457,12033,2017-03-12 15:34:55.248
3869,17099,964001015704578,2017-03-08 00:00:00,Female,,15164,2017-03-12 15:39:28.019
3870,17071,964001015704579,2017-03-10 00:00:00,Female,2018-08-12 08:52:39.967,15076,2017-03-12 15:43:51.908
3871,17290,964001035779103,2017-03-10 00:00:00,Female,2018-08-12 13:44:53,15076,2017-03-12 15:45:49
3872,17050,964001015704581,2017-03-09 00:00:00,Female,2021-08-28 15:27:21.265,15095,2017-03-12 15:48:34.596
3873,17083,964001015704652,2017-03-09 00:00:00,Female,2018-08-31 11:26:55.438,15095,2017-03-12 15:50:40.714
3874,OR0941,964001015704654,2017-03-09 00:00:00,Wether,,15144,2017-03-12 15:53:32.659
3875,OR0920,964001015704653,2017-03-09 00:00:00,Wether,,15144,2017-03-12 15:55:02.937
3876,OR0899,964001015704655,2017-03-09 00:00:00,Wether,,15044,2017-03-12 15:57:24.976
3877,OR0909,964001015704656,2017-03-09 00:00:00,Wether,,15044,2017-03-12 16:00:27.111
3878,OR0871,964001015704658,2017-03-09 00:00:00,Wether,,15104,2017-03-12 16:04:51.682
3879,OR0905,964001015704657,2017-03-09 00:00:00,Wether,,15104,2017-03-12 16:06:42.442
3880,17301,964001015704659,2017-03-10 00:00:00,Female,2018-08-12 09:03:24.662,15032,2017-03-12 16:09:16.166
3881,OR1010,964001015704660,2017-03-10 00:00:00,Wether,,15032,2017-03-12 16:11:33.658
3882,17312,964001015704661,2017-03-10 00:00:00,Female,2018-08-12 08:52:45.065,15149,2017-03-12 16:18:34.922
3883,OR0907,964001015704650,2017-03-10 00:00:00,Wether,,15050,2017-03-12 16:22:33.13
3884,OR0901,964001015704651,2017-03-10 00:00:00,Wether,,15050,2017-03-12 16:24:50.04
3885,17147,964001016062103,2017-03-11 00:00:00,Female,2018-08-03 20:07:44.916,12022,2017-03-13 11:33:17.94
3886,17049,964001016062104,2017-03-11 00:00:00,Female,2018-08-03 20:07:47.735,12022,2017-03-13 11:39:51.462
3887,OR0957,964001016062105,2017-03-11 00:00:00,Wether,,12022,2017-03-13 11:42:18.038
3888,OR1112,964001016062108,2017-03-11 00:00:00,Wether,,13085,2017-03-13 11:49:16.405
3889,OR0870,964001016062106,2017-03-11 00:00:00,Wether,,13085,2024-01-12 10:26:56.676
3890,17129,964001016062107,2017-03-11 00:00:00,Female,2018-08-12 08:52:41.347,13085,2017-03-13 11:55:52.023
3891,17236,964001016062109,2017-03-11 00:00:00,Female,2018-08-12 08:52:43.541,15130,2017-03-13 12:17:11.627
3893,OR0845,964001016062112,2017-03-11 00:00:00,Wether,,15132,2017-03-13 12:24:26.282
3894,17018,964001016062111,2017-03-11 00:00:00,Female,2018-08-12 08:52:38.455,15132,2017-03-13 12:29:02.695
3895,OR1066,964001015704648,2017-03-10 00:00:00,Wether,,14049,2017-03-13 12:32:42.88
3896,17078,964001015704649,2017-03-10 00:00:00,Female,2018-08-06 13:24:01.403,14049,2017-03-13 12:36:06.728
3897,OR1058,964001015704646,2017-03-12 00:00:00,Wether,,14051,2024-01-12 10:33:04.261
3898,17128,964001015704647,2017-03-12 00:00:00,Female,2018-08-03 20:07:45.433,14051,2017-03-13 12:43:57.768
3899,OR1089,964001015704645,2017-03-11 00:00:00,Wether,,15117,2017-03-13 12:53:54.951
3900,17196,964001015704642,2017-03-12 00:00:00,Female,2018-08-03 20:07:43.596,13086,2017-03-13 13:00:28.109
3901,OR0844,964001015704644,2017-03-12 00:00:00,Wether,,13086,2017-03-13 13:04:26.298
3902,OR0867,964001015704643,2017-03-12 00:00:00,Wether,,13086,2017-03-13 13:11:32.703
3903,17063,964001016062121,2017-03-12 00:00:00,Female,2018-08-12 08:52:39.68,12120,2017-03-13 13:22:24.771
3904,17093,964001016062122,2017-03-12 00:00:00,Female,2018-08-12 08:52:40.562,12120,2017-03-13 13:25:23.009
3905,OR0880,964001016062120,2017-03-12 00:00:00,Wether,,14046,2024-01-12 10:27:39.145
3906,17059,964001016062119,2017-03-12 00:00:00,Female,2018-08-12 08:52:39.589,14046,2017-03-13 13:33:07.854
3907,17225,964001016062118,2017-03-12 00:00:00,Female,2018-09-28 10:58:44.694,14124,2017-03-13 13:38:32.893
3908,OR0928,964001016062117,2017-03-11 00:00:00,Wether,,12026,2017-03-31 09:30:11.201
3909,OR0879,964001016062116,2017-03-11 00:00:00,Wether,,12076,2024-01-12 10:27:26.942
3910,OR0913,964001016062114,2017-03-12 00:00:00,Wether,,13006,2017-03-13 13:57:18.941
3911,OR0811,964001016062115,2017-03-12 00:00:00,Wether,,13006,2017-03-13 13:56:49.005
3912,17286,964001016062113,2017-03-17 00:00:00,Female,2018-08-12 08:52:44.509,12039,2024-01-12 09:37:10.682
3913,OR0958,964001016062153,2017-03-11 00:00:00,Wether,,14040,2017-03-14 16:46:35.155
3914,OR0874,964001016062162,2017-03-11 00:00:00,Wether,,14040,2017-03-14 16:50:59.531
3915,OR0823,964001016062155,2017-03-11 00:00:00,Wether,,12086,2017-03-14 17:00:45.941
3916,17120,964001040248969,2017-03-11 00:00:00,Female,2018-08-12 14:30:47.663,12086,2017-03-14 16:59:56.077
3917,OR0993,964001016062157,2017-03-13 00:00:00,Wether,,11034,2017-03-14 17:04:29.981
3918,OR0939,964001016062156,2017-03-13 00:00:00,Wether,,11034,2017-03-14 17:08:08.144
3919,OR1044,964001016062158,2017-03-12 00:00:00,Wether,,11026,2017-03-14 17:15:18.492
3920,OR1028,964001016062159,2017-03-12 00:00:00,Wether,,14018,2017-03-14 17:18:46.819
3921,OR0959,964001016062160,2017-03-12 00:00:00,Wether,,14018,2017-03-14 17:22:08.893
3922,OR0812,964001016062161,2017-03-17 00:00:00,Wether,,15035,2024-01-12 10:26:28.268
3923,OR1051,964001016062152,2017-03-13 00:00:00,Wether,,15035,2017-03-14 17:30:01.469
3924,OR1045,964001016062151,2017-03-12 00:00:00,Wether,,11023,2017-03-14 17:34:57.334
3925,17188,964001016062150,2017-03-12 00:00:00,Female,2018-08-12 08:52:42.633,11023,2017-03-14 17:39:42.137
3926,OR0855,964001016062149,2017-03-14 00:00:00,Wether,,13052,2017-03-14 17:45:47.951
3927,OR0817,964001016062148,2017-03-14 00:00:00,Wether,,13052,2017-03-14 17:50:40.139
3928,17022,964001016062147,2017-03-14 00:00:00,Female,2018-09-01 10:56:14.491,13052,2017-03-14 17:52:13.438
3929,OR1102,964001016062401,2017-03-11 00:00:00,Wether,,15030,2017-03-14 17:56:06.907
3930,17072,964001016062145,2017-03-11 00:00:00,Female,2018-08-03 20:07:47.139,15030,2017-03-14 18:08:09.879
3931,OR0983,964001016062333,2017-03-14 00:00:00,Wether,,13040,2017-03-15 11:54:05.303
3932,OR1065,964001016062334,2017-03-14 00:00:00,Wether,,13040,2017-03-15 11:57:22.711
3933,17033,964001016062335,2017-03-13 00:00:00,Female,2018-08-03 20:07:48.211,12005,2017-03-15 12:00:23.033
3934,17016,964001016062336,2017-03-13 00:00:00,Female,2018-08-12 08:52:38.41,12005,2017-03-15 12:05:38.784
3935,17319,964001016062337,2017-03-14 00:00:00,Female,2018-08-03 20:07:39.567,14101,2017-03-15 12:09:05.636
3936,17173,964001016062338,2017-03-14 00:00:00,Female,2018-08-12 08:52:42.362,14101,2017-03-15 12:13:01.12
3937,OR0847,964001016062339,2017-03-13 00:00:00,Wether,,13048,2017-03-15 12:17:26.369
3938,OR1088,964001016062340,2017-03-13 00:00:00,Wether,,13048,2017-03-15 12:21:38.488
3939,17103,964001016062341,2017-03-13 00:00:00,Female,2018-08-31 12:19:54.063,15120,2024-01-12 09:27:51.666
3940,17116,964001016062342,2017-03-13 00:00:00,Female,2018-08-12 13:45:50.084,15120,2017-03-15 12:33:08.026
3941,17184,964001016062323,2017-03-13 00:00:00,Female,2018-08-12 08:52:42.544,12052,2017-03-15 13:20:48.871
3942,12052B,964001016062324,2017-03-13 00:00:00,Wether,,12052,2017-03-15 13:22:47.832
3943,17177,964001016062325,2017-03-13 00:00:00,Female,2018-08-12 08:52:42.406,12118,2017-03-15 13:27:00.902
3944,OR0839,964001016062326,2017-03-13 00:00:00,Wether,,12118,2017-03-15 13:29:35.474
3945,12118EDEAD,964001016062327,2017-03-13 00:00:00,Female,,12118,2017-03-15 13:31:10.017
3946,13012DEAD,964001016062328,2017-03-13 00:00:00,Wether,,13012,2017-03-15 13:34:57.404
3947,OR1084,964001016062329,2017-03-14 00:00:00,Wether,,12025,2017-03-15 13:43:24.47
3948,17250,964001016062330,2017-03-14 00:00:00,Female,2018-08-03 20:07:41.781,12025,2017-03-15 13:45:08.022
